,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long
5041,2/19/19 20:20,1,"2637 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","3075 North Newhall Street, Milwaukee, Wisconsin 53211, United States",2/19/19 20:48,,,,yes,I'm not ready to go,43.0669525,-87.8847764
5042,2/19/19 20:21,1,Union South,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",2/19/19 20:39,,,,no,No show,,Union South
5043,2/19/19 20:21,1,Arch Court,"2526 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:04,2/19/19 21:11,42.0,no,,,Arch Court
5044,2/19/19 20:22,2,Sandburg,"2860 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:05,2/19/19 21:09,42.0,no,,,Sandburg
5045,2/19/19 20:22,1,Lubar,"3126 North Fratney Street, Milwaukee, Wisconsin 53212, United States",2/19/19 20:54,,,,yes,I've had a change in my plans,,Lubar
5046,2/19/19 20:24,1,Klotsche,"3468 N Cramer St, Milwaukee, WI 53211, USA",,2/19/19 20:47,2/19/19 20:51,23.0,no,,,Klotsche
5047,2/19/19 20:28,3,"2422 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/19/19 20:59,2/19/19 21:04,30.0,no,,43.0619679,-87.88897999999999
5048,2/19/19 20:28,1,Cambridge Commons,"2477 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 20:55,2/19/19 20:59,27.0,no,,,Cambridge Commons
5049,2/19/19 20:28,1,Purin Hall,"2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",2/19/19 20:45,,,,yes,I'm not ready to go,,Purin Hall
5050,2/19/19 20:29,2,"1726 North Arlington Place, Milwaukee, Wisconsin 53202, United States","3134 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 20:30,,,,yes,Wait time is too long,43.0535799,-87.894613
5051,2/19/19 20:30,2,Walmart,"2480 N Oakland Ave, Milwaukee, WI 53211, USA",,2/19/19 21:03,2/19/19 21:15,33.0,no,,,Walmart
5052,2/19/19 20:31,1,"3206 North Booth Street, Milwaukee, Wisconsin 53212, United States","3247 North Hackett Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 20:32,,,,yes,I'm not ready to go,43.076787,-87.90357399999999
5053,2/19/19 20:32,1,"3012 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,2/19/19 21:04,,,,no,No show,43.0731759,-87.885048
5054,2/19/19 20:32,1,Merrill Hall,Chubbys,2/19/19 20:55,,,,yes,I've had a change in my plans,,Merrill Hall
5055,2/19/19 20:35,1,Library,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",2/19/19 21:10,,,,yes,I'm not ready to go,,Library
5056,2/19/19 20:35,3,"2545 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:02,2/19/19 21:09,27.0,no,,43.0647181,-87.8848143
5057,2/19/19 20:35,1,Mitchell Hall,WalgreensÛÒBrady,2/19/19 20:49,,,,yes,I'm not ready to go,,Mitchell Hall
5058,2/19/19 20:37,1,"3023 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",7-Eleven - Oakland,,2/19/19 21:06,2/19/19 21:08,29.0,no,,43.07336919999999,-87.8832317
5059,2/19/19 20:38,1,"2859 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Union South,,2/19/19 21:03,2/19/19 21:13,24.0,no,,43.070782,-87.88705
5060,2/19/19 20:39,2,Sandburg,Knuckleheads,2/19/19 20:39,,,,yes,Wait time is too long,,Sandburg
5061,2/19/19 20:40,1,"1940 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",2/19/19 20:51,,,,yes,Wait time is too long,43.055248,-87.88797699999999
5062,2/19/19 20:43,1,Klotsche,"2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",,2/19/19 20:49,2/19/19 20:57,6.0,no,,,Klotsche
5063,2/19/19 20:43,1,"3055 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","1915 East Kenilworth Place, Milwaukee, Wisconsin 53202, United States",,2/19/19 21:06,2/19/19 21:10,23.0,no,,43.0741798,-87.8881881
5064,2/19/19 20:43,2,Merrill Hall,"1912 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:02,,,,no,No show,,Merrill Hall
5065,2/19/19 20:45,1,Purin Hall,"2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",2/19/19 21:05,,,,yes,I've had a change in my plans,,Purin Hall
5066,2/19/19 20:46,1,"615 E Brady St, Milwaukee, WI 53202, USA",Riverview,,2/19/19 21:21,2/19/19 21:24,34.0,no,,43.05275109999999,-87.9040954
5067,2/19/19 20:47,3,Library,"2863 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:09,2/19/19 21:12,21.0,no,,,Library
5068,2/19/19 20:51,1,Lubar,"2500 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:02,,,,yes,I'm not ready to go,,Lubar
5069,2/19/19 20:51,1,"3324 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:03,2/19/19 21:08,11.0,no,,"3324 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",
5070,2/19/19 20:53,1,"2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,2/19/19 20:54,,,,yes,I've had a change in my plans,43.0662953,-87.8807325
5071,2/19/19 20:55,1,Mitchell Hall,WalgreensÛÒBrady,2/19/19 20:57,,,,yes,I'm not ready to go,,Mitchell Hall
5072,2/19/19 20:55,1,"1922 East Belleview Place, Milwaukee, Wisconsin 53211, United States","3116 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:02,,,,yes,I'm not ready to go,43.0663141,-87.88606039999999
5073,2/19/19 20:56,1,Collectivo - Lake,"3260 North Newhall Street, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:20,2/19/19 21:28,24.0,no,,,Collectivo - Lake
5074,2/19/19 20:56,1,Zelazo Parking,"3051 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:16,,,,yes,I'm not ready to go,,Zelazo Parking
5075,2/19/19 20:57,2,Sandburg,Pizza Shuttle,,2/19/19 21:06,2/19/19 21:16,9.0,no,,,Sandburg
5076,2/19/19 20:57,1,"2545 North Cramer Street, Milwaukee, Wisconsin 53211, United States","1830 North Oakland Avenue, Milwaukee, Wisconsin 53202, United States",2/19/19 20:57,,,,yes,I'm not ready to go,43.0647223,-87.88727109999999
5077,2/19/19 20:57,1,Sandburg,Chubbys,,2/19/19 21:23,2/19/19 21:29,26.0,no,,,Sandburg
5078,2/19/19 20:57,1,"4540 North Wilson Drive, Milwaukee, Wisconsin 53211, United States",Klotsche,,2/19/19 21:14,2/19/19 21:28,17.0,no,,43.0994508,-87.9020929
5079,2/19/19 20:58,2,CVSÛÒDowner,Sandburg,2/19/19 20:58,,,,yes,It took too long to receive my ETA,,CVSÛÒDowner
5080,2/19/19 21:00,1,Kenilworth,"Roast Coffee Company, 2132 E Locust St, Milwaukee, Wisconsin, United States, 53211",2/19/19 21:03,,,,yes,Wait time is too long,,Kenilworth
5081,2/19/19 21:01,1,"3001 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","1600 East River Park Court, Milwaukee, Wisconsin 53211, United States",2/19/19 21:03,,,,yes,I'm not ready to go,43.07296849999999,-87.87828359999999
5082,2/19/19 21:02,1,"1717 North Astor Street, Milwaukee, Wisconsin 53202, United States","2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:17,2/19/19 21:24,15.0,no,,43.0534269,-87.8996744
5083,2/19/19 21:02,1,"UWM Kenilworth Square East, 1925 E Kenilworth Pl, Milwaukee, Wisconsin, United States, 53202","2563 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:20,2/19/19 21:23,17.0,no,,43.05904839999999,-87.8859985
5084,2/19/19 21:02,2,"2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States","UWM Klotsche Center & Pavilion, 3409 N Downer Ave., Milwaukee, Wisconsin, United States, 53211",2/19/19 21:09,,,,yes,I'm not ready to go,43.0662953,-87.8807325
5085,2/19/19 21:03,1,Lubar,"2500 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:18,2/19/19 21:22,15.0,no,,,Lubar
5086,2/19/19 21:03,1,"3206 North Booth Street, Milwaukee, Wisconsin 53212, United States","3249 North Hackett Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:33,2/19/19 21:43,29.0,no,,43.076787,-87.90357399999999
5087,2/19/19 21:04,1,"3012 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,,2/19/19 21:24,2/19/19 21:28,20.0,no,,43.0731759,-87.885048
5088,2/19/19 21:05,1,"3036 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/19/19 21:28,2/19/19 21:33,23.0,no,,43.073676,-87.883799
5089,2/19/19 21:05,1,Lapham,"1522 East Newport Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:19,2/19/19 21:26,14.0,no,,,Lapham
5090,2/19/19 21:05,1,"2917 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Metro Market Shorewood,,2/19/19 21:20,2/19/19 21:24,14.0,no,,43.071441,-87.883354
5091,2/19/19 21:05,1,Sandburg,"2455 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:20,,,,yes,I've had a change in my plans,,Sandburg
5092,2/19/19 21:05,1,"Von Trier, 2235 N Farwell Ave, Milwaukee, Wisconsin 53202, United States","1902 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:43,2/19/19 21:47,37.0,no,,43.0599324,-87.8858835
5093,2/19/19 21:06,2,"Cousins Subs of Milwaukee - E. Capitol Dr., 801 E Capitol Dr, Milwaukee, Wisconsin, United States, 53212","2619 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:55,2/19/19 22:01,48.0,no,,43.08839,-87.90056799999999
5094,2/19/19 21:06,1,Library,"1728 East Newport Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:23,2/19/19 21:25,16.0,no,,,Library
5095,2/19/19 21:06,1,Union South,"2840 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:06,2/19/19 22:08,59.0,no,,,Union South
5096,2/19/19 21:07,1,Library,"1927 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:51,2/19/19 21:56,43.0,no,,,Library
5097,2/19/19 21:08,1,"2605 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","3057 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:08,,,,yes,I'm not ready to go,43.0663865,-87.8846504
5098,2/19/19 21:08,1,"2477 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/19/19 22:01,2/19/19 22:03,53.0,no,,43.063171,-87.888284
5099,2/19/19 21:09,1,Sandburg,"1720 East Newport Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:09,,,,yes,Wait time is too long,,Sandburg
5100,2/19/19 21:09,1,Arch Court,"3560 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:11,2/19/19 22:14,61.0,no,,,Arch Court
5101,2/19/19 21:09,1,Sandburg,Blaze Pizza,2/19/19 21:50,,,,yes,I'm not ready to go,,Sandburg
5102,2/19/19 21:09,2,BelAirÛÒDowner,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:02,2/19/19 22:05,52.0,no,,,BelAirÛÒDowner
5103,2/19/19 21:10,2,"2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States","UWM Klotsche Center & Pavilion, 3409 N Downer Ave., Milwaukee, Wisconsin, United States, 53211",2/19/19 21:12,,,,yes,Wait time is too long,43.0662953,-87.8807325
5104,2/19/19 21:13,1,"3575 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Englemann,2/19/19 21:39,,,,yes,Wrong pickup,43.0835882,-87.8879436
5105,2/19/19 21:14,1,Library,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:56,2/19/19 22:05,42.0,no,,,Library
5106,2/19/19 21:14,1,Union South,"2759 North Bremen Street, Milwaukee, Wisconsin 53212, United States",,2/19/19 21:47,2/19/19 21:58,32.0,no,,,Union South
5107,2/19/19 21:15,1,Kenilworth,Upark,,2/19/19 21:52,2/19/19 22:10,37.0,no,,,Kenilworth
5108,2/19/19 21:16,2,Cambridge Commons,"2859 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:56,2/19/19 22:01,40.0,no,,,Cambridge Commons
5109,2/19/19 21:16,2,Zelazo Parking,"3051 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 22:26,,,,no,No show,,Zelazo Parking
5110,2/19/19 21:16,2,Arch Court,"2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:20,,,,yes,Wait time is too long,,Arch Court
5111,2/19/19 21:16,3,"2917 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,2/19/19 21:40,,,,yes,It took too long to receive my ETA,43.071441,-87.883354
5112,2/19/19 21:17,1,"2545 North Cramer Street, Milwaukee, Wisconsin 53211, United States","1320 East Capitol Drive, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:08,2/19/19 22:16,51.0,no,,43.0647223,-87.88727109999999
5113,2/19/19 21:17,1,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",Culver's,2/19/19 21:51,,,,yes,Wait time is too long,43.0676692,-87.8871094
5114,2/19/19 21:17,1,Riverview,"2975 North Frederick Avenue, Milwaukee, Wisconsin",,2/19/19 21:58,2/19/19 22:03,40.0,no,,,Riverview
5115,2/19/19 21:18,1,"3024 North Cramer Street, Milwaukee, Wisconsin 53211, United States","3575 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:17,2/19/19 22:19,58.0,no,,43.0734443,-87.88645009999999
5116,2/19/19 21:18,2,Library,"3560 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:59,,,,yes,Wait time is too long,,Library
5117,2/19/19 21:20,1,Union South,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",2/19/19 21:36,,,,yes,I've had a change in my plans,,Union South
5118,2/19/19 21:20,1,"2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","2545 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/19/19 22:01,,,,no,No show,43.0663463,-87.8826672
5119,2/19/19 21:20,1,"1828 East Park Place, Milwaukee, Wisconsin 53211, United States",Arch Court,2/19/19 21:25,,,,yes,I'm not ready to go,43.06760430000001,-87.8870385
5120,2/19/19 21:22,2,Sandburg,"3024 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/19/19 21:53,,,,yes,I'm not ready to go,,Sandburg
5121,2/19/19 21:22,1,"2545 North Cramer Street, Milwaukee, Wisconsin 53211, United States","1830 North Oakland Avenue, Milwaukee, Wisconsin 53202, United States",,2/19/19 22:05,2/19/19 22:11,42.0,no,,43.0647223,-87.88727109999999
5122,2/19/19 21:22,1,"2505 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","2925 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:38,,,,yes,:/,43.0639562,-87.8846258
5123,2/19/19 21:23,1,KIRC Parking,"2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:58,2/19/19 22:03,35.0,no,,,KIRC Parking
5124,2/19/19 21:24,1,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",Library,2/19/19 21:50,,,,yes,Wait time is too long,43.0676692,-87.8871094
5125,2/19/19 21:24,1,"2858 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","3026 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:10,2/19/19 22:12,46.0,no,,43.0707337,-87.884012
5126,2/19/19 21:24,1,Library,"2925 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:05,2/19/19 22:08,41.0,no,,,Library
5127,2/19/19 21:24,1,Rochambo,"2009 East Ivanhoe Place, Milwaukee, Wisconsin 53202, United States",2/19/19 21:33,,,,yes,Wait time is too long,,Rochambo
5128,2/19/19 21:32,1,Union South,"2520 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:50,,,,no,No show,,Union South
5129,2/19/19 21:32,1,"1922 East Belleview Place, Milwaukee, Wisconsin 53211, United States","3118 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:07,2/19/19 22:15,34.0,no,,43.0663141,-87.88606039999999
5130,2/19/19 21:33,1,"1707 N Prospect Ave, Milwaukee, WI 53202, USA","3495 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:49,,,,yes,It took too long to receive my ETA,43.0526683,-87.8912934
5131,2/19/19 21:33,1,Landmark Lanes,"2753 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/19/19 22:16,,,,yes,I've had a change in my plans,,Landmark Lanes
5132,2/19/19 21:34,1,"The Halal Guys, 3133 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211","UWM Kenilworth Square East, 1925 E Kenilworth Pl, Milwaukee, Wisconsin, United States, 53202",,2/19/19 22:28,2/19/19 22:34,54.0,no,,43.07546900000001,-87.8880753
5133,2/19/19 21:37,2,Zelazo Parking,"3051 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:53,,,,yes,It took too long to receive my ETA,,Zelazo Parking
5134,2/19/19 21:37,1,Chubbys,Sandburg,2/19/19 21:41,,,,yes,Wait time is too long,,Chubbys
5135,2/19/19 21:38,1,"3819 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3107 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 21:48,,,,yes,Wait time is too long,43.08672259999999,-87.8828235
5136,2/19/19 21:38,1,Union South,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/19/19 21:44,2/19/19 21:53,5.0,no,,,Union South
5137,2/19/19 21:39,1,Englemann,"3575 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:13,2/19/19 22:17,34.0,no,,,Englemann
5138,2/19/19 21:41,1,Sandburg,"1600 East River Park Court, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:09,2/19/19 22:16,27.0,no,,,Sandburg
5139,2/19/19 21:43,1,Knuckleheads,Sandburg,,2/19/19 22:05,2/19/19 22:08,22.0,no,,,Knuckleheads
5140,2/19/19 21:43,1,EMS Parking,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:22,2/19/19 22:27,39.0,no,,,EMS Parking
5141,2/19/19 21:45,2,Lubar,"1684 N Prospect Ave, Milwaukee, WI 53202, USA",2/19/19 21:45,,,,yes,Wait time is too long,,Lubar
5142,2/19/19 21:45,2,BelAirÛÒDowner,Cambridge Commons,,2/19/19 22:21,2/19/19 22:29,35.0,no,,,BelAirÛÒDowner
5143,2/19/19 21:46,1,Metro Market Shorewood,"2917 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:24,2/19/19 22:30,38.0,no,,,Metro Market Shorewood
5144,2/19/19 21:46,1,Library,"1703 N Farwell Ave, Milwaukee, WI 53202, USA",,2/19/19 22:06,2/19/19 22:15,19.0,no,,,Library
5145,2/19/19 21:48,1,Klotsche,"2903 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:22,2/19/19 22:26,34.0,no,,,Klotsche
5146,2/19/19 21:48,1,BelAirÛÒDowner,"4000 North Morris Boulevard, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:11,2/19/19 22:21,22.0,no,,,BelAirÛÒDowner
5147,2/19/19 21:49,1,"2968 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States","3303 North Newhall Street, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:29,2/19/19 22:38,40.0,no,,43.07244499999999,-87.8801
5148,2/19/19 21:49,1,"2971 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/19/19 22:19,2/19/19 22:36,29.0,no,,43.072525,-87.883335
5149,2/19/19 21:50,2,Pizza Shuttle,Sandburg,,2/19/19 22:14,2/19/19 22:21,24.0,no,,,Pizza Shuttle
5150,2/19/19 21:50,1,Arch Court,"2946 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:29,2/19/19 22:35,39.0,no,,,Arch Court
5151,2/19/19 21:50,1,"2716 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","2614 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:25,2/19/19 22:28,35.0,no,,43.067866,-87.8851923
5152,2/19/19 21:50,1,EMS Cramer,"3347 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:30,2/19/19 22:32,39.0,no,,,EMS Cramer
5153,2/19/19 21:51,1,Library,"2903 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 23:00,2/19/19 23:02,68.0,no,,,Library
5154,2/19/19 21:52,1,Library,Yo Factory,,2/19/19 22:40,2/19/19 22:45,47.0,no,,,Library
5155,2/19/19 21:52,1,"3346 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2977 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:17,2/19/19 22:38,24.0,no,,43.078676,-87.877448
5156,2/19/19 21:52,1,Union North,Upark,,2/19/19 23:03,2/19/19 23:14,70.0,no,,,Union North
5157,2/19/19 21:52,1,Klotsche,"3228 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 22:05,,,,yes,Wait time is too long,,Klotsche
5158,2/19/19 21:53,1,Klotsche,"3012 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 22:16,,,,no,No show,,Klotsche
5159,2/19/19 21:54,1,Sandburg,"2927 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/19/19 22:02,,,,yes,Wait time is too long,,Sandburg
5160,2/19/19 21:54,1,Arch Court,"2506 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/19/19 22:20,2/19/19 22:27,25.0,no,,,Arch Court
5161,2/19/19 21:55,1,"1928 East Belleview Place, Milwaukee, Wisconsin 53211, United States","2126 North Oakland Avenue, Milwaukee, Wisconsin 53202, United States",,2/19/19 22:25,2/19/19 22:31,29.0,no,,43.0663582,-87.885739
