,Unnamed: 0,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long,LatDrop,LongDrop
4417,4417,2/18/19 20:22,1,"2422 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",Union South,2/18/19 21:23,,,,yes,Wait time is too long,43.0619679,-87.88897999999999,43.075004799999995,-87.88137979999999
4418,4418,2/18/19 20:22,1,"3018 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/18/19 21:38,2/18/19 21:42,75.0,no,,43.07327,-87.88132999999999,43.0607675,-87.8918198
4419,4419,2/18/19 20:22,1,EMS Parking,Yo Factory,2/18/19 20:27,,,,yes,I'm not ready to go,43.0389025,-87.9064736,43.0594862,-87.8862121
4420,4420,2/18/19 20:23,1,Library,"2121 East Capitol Drive, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:52,2/18/19 20:56,29.0,no,,43.0767674,-87.88070490000001,43.0889983,-87.8831354
4421,4421,2/18/19 20:23,1,Library,"2745 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:03,2/18/19 21:08,39.0,no,,43.0767674,-87.88070490000001,43.068435,-87.88699969999999
4422,4422,2/18/19 20:25,2,EMS Parking,Yo Factory,2/18/19 20:46,,,,yes,I'm not ready to go,43.0389025,-87.9064736,43.0594862,-87.8862121
4423,4423,2/18/19 20:25,1,Sandburg,"3044 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:47,,,,yes,I'm not ready to go,43.078982200000006,-87.8822568,43.07382200000001,-87.8788469
4424,4424,2/18/19 20:26,1,Sal's Pizza,Sandburg,2/18/19 20:50,,,,yes,Wait time is too long,43.038863,-87.938733,43.078982200000006,-87.8822568
4425,4425,2/18/19 20:26,3,"Riverwest Film & Video, 824 E Center St, Milwaukee, Wisconsin 53212, United States",Sandburg,2/18/19 20:26,,,,yes,I've had a change in my plans,43.0676068,-87.9007613,43.078982200000006,-87.8822568
4426,4426,2/18/19 20:26,1,Library,"2020 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:03,2/18/19 21:10,36.0,no,,43.0767674,-87.88070490000001,43.0674869,-87.88471
4427,4427,2/18/19 20:26,1,"2750 N Murray Ave, Milwaukee, WI 53211, USA",Klotsche,,2/18/19 21:11,2/18/19 21:15,44.0,no,,43.0685337,-87.8851867,43.08030170000001,-87.8796044
4428,4428,2/18/19 20:28,1,"2311 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States","1827 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:19,2/18/19 21:22,51.0,no,,43.072615,-87.88118999999999,43.0672235,-87.8870503
4429,4429,2/18/19 20:29,1,Lubar,"2455 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 20:50,2/18/19 20:54,21.0,no,,43.0760439,-87.8824595,43.06276159999999,-87.8835491
4430,4430,2/18/19 20:29,1,"3024 North Cramer Street, Milwaukee, Wisconsin 53211, United States","Englemann Gym, UWM campus, Milwaukee, Wisconsin, United States, 53211",2/18/19 21:16,,,,no,No show,43.0734443,-87.88645009999999,43.0803017,-87.87960439999999
4431,4431,2/18/19 20:30,1,"2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2544 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:21,2/18/19 21:24,51.0,no,,43.063139,-87.887658,43.06470119999999,-87.88389409999999
4432,4432,2/18/19 20:31,1,Purin Hall,"2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",2/18/19 20:47,,,,yes,I'm not ready to go,43.0749402,-87.8776627,43.0663184,-87.8791012
4433,4433,2/18/19 20:32,2,Sandburg,Walmart,,2/18/19 21:26,2/18/19 21:32,53.0,no,,43.078982200000006,-87.8822568,43.087619700000005,-87.9061765
4434,4434,2/18/19 20:32,3,Cambridge Commons,"3101 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:16,2/18/19 21:24,43.0,no,,43.0607675,-87.8918198,43.074808,-87.88945600000001
4435,4435,2/18/19 20:32,1,EMS Parking,"2588 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:35,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.06580109999999,-87.8839325
4436,4436,2/18/19 20:32,1,Walmart,"4121 North Ardmore Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 21:08,,,,yes,Wait time is too long,43.087619700000005,-87.9061765,43.0906099,-87.8950527
4437,4437,2/18/19 20:33,1,Lubar,"2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",2/18/19 21:05,,,,no,No show,43.0760439,-87.8824595,43.0663184,-87.8791012
4438,4438,2/18/19 20:33,5,Noodles & Company,Sandburg,2/18/19 21:03,,,,yes,It took too long to receive my ETA,43.0748331,-87.8879517,43.078982200000006,-87.8822568
4439,4439,2/18/19 20:34,3,"Riverwest Film & Video, 824 E Center St, Milwaukee, Wisconsin, United States, 53212",Sandburg,,2/18/19 21:18,2/18/19 21:24,43.0,no,,43.0676068,-87.9007613,43.078982200000006,-87.8822568
4440,4440,2/18/19 20:34,1,Frozone,"2323 North Cambridge Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:10,2/18/19 21:14,36.0,no,,43.0389025,-87.9064736,43.0608118,-87.8919305
4441,4441,2/18/19 20:35,1,Zelazo Parking,"2321 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:48,,,,yes,Wait time is too long,43.0737517,-87.8800865,43.0608917,-87.8830717
4442,4442,2/18/19 20:36,1,"3252 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2745 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:08,2/18/19 21:11,32.0,no,,43.076817,-87.87750199999999,43.06840709999999,-87.8844854
4443,4443,2/18/19 20:40,1,"3208 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/18/19 21:29,2/18/19 21:33,48.0,no,,43.075918,-87.887512,43.0607675,-87.8918198
4444,4444,2/18/19 20:40,1,EMS Parking,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:06,2/18/19 21:12,26.0,no,,43.0389025,-87.9064736,43.0665978,-87.8839708
4445,4445,2/18/19 20:40,1,"2518 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","2968 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 21:12,,,,yes,I've had a change in my plans,43.06423969999999,-87.8815109,43.0725196,-87.88752470000001
4446,4446,2/18/19 20:41,1,Walmart,"2744 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:32,2/18/19 21:40,51.0,no,,43.087619700000005,-87.9061765,43.068421,-87.886364
4447,4447,2/18/19 20:43,2,Sandburg,"Walgreens, 2950 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",2/18/19 21:11,,,,no,No show,43.078982200000006,-87.8822568,43.0719476,-87.8876894
4448,4448,2/18/19 20:43,1,Arch Court,"2582 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:44,,,,yes,Wait time is too long,43.076919399999994,-87.8838656,43.0656419,-87.87918340000002
4449,4449,2/18/19 20:45,1,Sandburg,"3358 North Cambridge Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:45,,,,yes,Wait time is too long,43.078982200000006,-87.8822568,43.0789497,-87.8910059
4450,4450,2/18/19 20:45,1,Pick n Save,CVSÂÃÃBrady,2/18/19 21:08,,,,yes,Wait time is too long,43.0600653,-87.89769150000001,43.052516100000005,-87.8944907
4451,4451,2/18/19 20:45,1,EMS Parking,Yo Factory,2/18/19 21:21,,,,yes,I'm not ready to go,43.0389025,-87.9064736,43.0594862,-87.8862121
4452,4452,2/18/19 20:45,1,"2860 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:16,2/18/19 21:24,30.0,no,,43.0707639,-87.885092,43.0663184,-87.8791012
4453,4453,2/18/19 20:45,1,"2860 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","3245 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 21:05,,,,yes,It took too long to receive my ETA,43.0707639,-87.885092,43.0767196,-87.8882265
4454,4454,2/18/19 20:46,1,Jimmy Johns - Oakland,Sandburg,2/18/19 20:49,,,,yes,Wait time is too long,43.0753936,-87.88806290000001,43.078982200000006,-87.8822568
4455,4455,2/18/19 20:47,1,"2859 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Englemann,,2/18/19 21:36,2/18/19 21:39,49.0,no,,43.070782,-87.88705,43.0389025,-87.9064736
4456,4456,2/18/19 20:47,1,Purin Hall,"2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",2/18/19 21:05,,,,yes,I've had a change in my plans,43.0749402,-87.8776627,43.0663184,-87.8791012
4457,4457,2/18/19 20:48,1,EMS Parking,"2619 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:28,2/18/19 21:32,40.0,no,,43.0389025,-87.9064736,43.066641,-87.88837989999999
4458,4458,2/18/19 20:48,1,Englemann,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 20:57,,,,yes,I'm not ready to go,43.0389025,-87.9064736,43.0665978,-87.8839708
4459,4459,2/18/19 20:48,1,Englemann,"1209 East Kane Place, Milwaukee, Wisconsin 53202, United States",2/18/19 20:57,,,,yes,It took too long to receive my ETA,43.0389025,-87.9064736,43.055847,-87.89597499999999
4460,4460,2/18/19 20:49,1,"2860 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","3309 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/18/19 21:33,,,,yes,I'm not ready to go,43.0707639,-87.885092,43.077872,-87.8869
4461,4461,2/18/19 20:49,2,Blaze Pizza,"2645 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:40,2/18/19 21:43,50.0,no,,43.071279,-87.888097,43.0669984,-87.88205699999999
4462,4462,2/18/19 20:50,1,"3034 N Farwell Ave, Milwaukee, WI 53211, USA","2856 North Cramer Street, Milwaukee, Wisconsin 53211, United States",2/18/19 21:48,,,,no,No show,43.0736524,-87.8814888,43.070677,-87.88633399999999
4463,4463,2/18/19 20:50,1,"2704 East Hartford Avenue, Milwaukee, Wisconsin 53211, United States","2948 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:33,2/18/19 21:38,42.0,no,,43.0777279,-87.87645640000001,43.0720817,-87.8864828
4464,4464,2/18/19 20:51,3,"Blaze Pizza, 2907 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",,2/18/19 21:15,2/18/19 21:18,24.0,no,,43.071279,-87.888097,43.07676740000001,-87.8807049
4465,4465,2/18/19 20:52,1,Lubar,"1706 N Prospect Ave, Milwaukee, WI 53202, USA",2/18/19 20:52,,,,yes,Wait time is too long,43.0760439,-87.8824595,43.0524633,-87.8909831
4466,4466,2/18/19 20:53,1,"2929 North Newhall Street, Milwaukee, Wisconsin 53211, United States",Klotsche,2/18/19 21:17,,,,yes,Wait time is too long,"2929 North Newhall Street, Milwaukee, Wisconsin 53211, United States",,43.08030170000001,-87.8796044
4467,4467,2/18/19 20:53,1,Zelazo Front,Cambridge Commons,2/18/19 21:10,,,,yes,Wait time is too long,43.0742918,-87.8798681,43.0607675,-87.8918198
4468,4468,2/18/19 20:54,2,Sal's Pizza,Library,2/18/19 21:32,,,,yes,I've had a change in my plans,43.038863,-87.938733,43.0767674,-87.88070490000001
4469,4469,2/18/19 20:55,1,Library,"2542 North Bremen Street, Milwaukee, Wisconsin 53212, United States",,2/18/19 21:53,2/18/19 22:02,57.0,no,,43.0767674,-87.88070490000001,43.0647917,-87.90011779999999
4470,4470,2/18/19 20:55,3,Library,Qdoba,,2/18/19 21:52,2/18/19 21:56,56.0,no,,43.0767674,-87.88070490000001,43.0748027,-87.8880521
4471,4471,2/18/19 20:56,1,Lubar,"4101 N Ardmore Ave, Milwaukee, WI 53211, USA",2/18/19 21:01,,,,yes,Wait time is too long,43.0760439,-87.8824595,43.0899978,-87.89449139999999
4472,4472,2/18/19 20:56,1,Klotsche,"2353 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 21:47,,,,yes,Wait time is too long,43.08030170000001,-87.8796044,43.061122,-87.885008
4473,4473,2/18/19 20:58,1,"2465 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","2833 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:55,2/18/19 21:58,57.0,no,,43.0629344,-87.8846993,43.0701533,-87.8782624
4474,4474,2/18/19 21:00,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2545 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 21:20,,,,yes,I've had a change in my plans,43.0889669,-87.8865957,43.0647181,-87.8848143
4475,4475,2/18/19 21:00,1,"2860 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",Riverview,2/18/19 21:18,,,,yes,I've had a change in my plans,43.0707639,-87.885092,43.0609216,-87.8953035
4476,4476,2/18/19 21:00,1,"2704 East Hartford Avenue, Milwaukee, Wisconsin 53211, United States","2930 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 21:05,,,,yes,I've had a change in my plans,43.0777279,-87.87645640000001,43.071683,-87.881356
4477,4477,2/18/19 21:00,1,Union North,Upark,,2/18/19 21:10,2/18/19 21:29,9.0,no,,43.07523079999999,-87.881425,43.093461600000005,-87.9034248
4478,4478,2/18/19 21:01,1,Arch Court,"2639 North Oakland Avenue, Milwaukee, Wisconsin",2/18/19 21:03,,,,yes,Wait time is too long,43.076919399999994,-87.8838656,43.067014,-87.888345
4479,4479,2/18/19 21:02,1,Klotsche,"2510 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 21:08,,,,yes,I'm not ready to go,43.08030170000001,-87.8796044,43.0641204,-87.88509959999999
4480,4480,2/18/19 21:02,2,"Wendy's, 627 E Capitol Dr, Milwaukee, Wisconsin, United States, 53212",Sandburg,2/18/19 21:06,,,,yes,I'm not ready to go,43.0888102,-87.902648,43.078982200000006,-87.8822568
4481,4481,2/18/19 21:03,1,Arch Court,Upark,,2/18/19 21:17,2/18/19 21:24,14.0,no,,43.076919399999994,-87.8838656,43.093461600000005,-87.9034248
4482,4482,2/18/19 21:03,1,"2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Pick n Save,2/18/19 21:54,,,,yes,It took too long to receive my ETA,43.063139,-87.887658,43.0600653,-87.89769150000001
4483,4483,2/18/19 21:05,1,"3055 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","3036 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 22:04,2/18/19 22:06,59.0,no,,43.0741798,-87.8881881,43.07360600000001,-87.882547
4484,4484,2/18/19 21:05,2,"2704 East Hartford Avenue, Milwaukee, Wisconsin 53211, United States","2930 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:54,2/18/19 21:57,48.0,no,,43.0777279,-87.87645640000001,43.071683,-87.881356
4485,4485,2/18/19 21:06,1,Lubar,"2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",2/18/19 21:06,,,,yes,I'm not ready to go,43.0760439,-87.8824595,43.0663184,-87.8791012
4486,4486,2/18/19 21:08,2,"2971 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",WalgreensÂÃÃOakland,2/18/19 21:10,,,,yes,Wait time is too long,43.072525,-87.883335,43.081241999999996,-87.8964345
4487,4487,2/18/19 21:09,2,"3054 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,,2/18/19 21:59,2/18/19 22:08,50.0,no,,43.073996,-87.87757099999999,43.08030170000001,-87.8796044
4488,4488,2/18/19 21:11,1,Sandburg,"2727 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 21:29,,,,yes,Wait time is too long,43.078982200000006,-87.8822568,43.0679604,-87.8832572
4489,4489,2/18/19 21:11,5,McDonald's - North,Sandburg,2/18/19 21:42,,,,yes,I'm not ready to go,43.0603885,-87.8898056,43.078982200000006,-87.8822568
4490,4490,2/18/19 21:12,2,Union North,Upark,,2/18/19 21:18,2/18/19 21:28,6.0,no,,43.07523079999999,-87.881425,43.093461600000005,-87.9034248
4491,4491,2/18/19 21:12,1,"2917 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3129 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 21:49,,,,yes,I'm not ready to go,43.071441,-87.883354,43.07538100000001,-87.889437
4492,4492,2/18/19 21:13,1,"Associated Bank, 2590 N Downer Ave, Milwaukee, Wisconsin, United States, 53211",Sandburg,2/18/19 21:20,,,,yes,Wait time is too long,43.065818,-87.8777886,43.078982200000006,-87.8822568
4493,4493,2/18/19 21:13,1,"2518 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","2968 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:37,2/18/19 21:40,23.0,no,,43.06423969999999,-87.8815109,43.0725196,-87.88752470000001
4494,4494,2/18/19 21:13,3,Library,"2863 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:29,2/18/19 21:32,15.0,no,,43.0767674,-87.88070490000001,43.07083,-87.8820879
4495,4495,2/18/19 21:13,1,"3015 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/18/19 22:05,2/18/19 22:11,52.0,no,,43.073169,-87.8870139,43.078982200000006,-87.8822568
4496,4496,2/18/19 21:14,1,Library,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",2/18/19 21:49,,,,yes,Wait time is too long,43.0767674,-87.88070490000001,43.0676692,-87.8871094
4497,4497,2/18/19 21:14,1,Sandburg,"2968 North Newhall Street, Milwaukee, Wisconsin 53211, United States",,2/18/19 22:08,2/18/19 22:12,54.0,no,,43.078982200000006,-87.8822568,43.0725461,-87.8900031
4498,4498,2/18/19 21:14,1,"2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Union North,,2/18/19 21:27,2/18/19 21:31,12.0,no,,43.0663463,-87.8826672,43.07523079999999,-87.881425
4499,4499,2/18/19 21:16,1,KIRC Parking,"2233 North Summit Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 21:34,,,,yes,Wait time is too long,43.0753494,-87.88309740000001,43.05889639999999,-87.8836257
4500,4500,2/18/19 21:17,1,"Qdoba Mexican Grill, 3101 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",Cambridge Commons,2/18/19 21:27,,,,yes,Wait time is too long,43.0748027,-87.8880521,43.0607675,-87.8918198
4501,4501,2/18/19 21:18,1,"3028 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","Swing Park, Milwaukee, Wisconsin, United States, 53202",,2/18/19 22:02,2/18/19 22:11,44.0,no,,43.0735356,-87.88510190000001,43.0536711,-87.90350169999999
4502,4502,2/18/19 21:18,1,Union North,"3470 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:47,2/18/19 21:58,29.0,no,,43.07523079999999,-87.881425,43.0812287,-87.8861199
4503,4503,2/18/19 21:19,1,"3228 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,2/18/19 21:22,,,,yes,Wait time is too long,43.0763682,-87.88759,43.08030170000001,-87.8796044
4504,4504,2/18/19 21:21,1,Arch Court,"2526 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 22:11,2/18/19 22:15,50.0,no,,43.076919399999994,-87.8838656,43.0643941,-87.88144899999999
4505,4505,2/18/19 21:22,1,Kenilworth,"The Villager Apartments, 3955 N Murray Ave, Shorewood, WI 53211, USA",,2/18/19 22:22,2/18/19 22:38,60.0,no,,43.0389025,-87.9064736,43.0889786,-87.8853062
4506,4506,2/18/19 21:23,1,"2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States","2753 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/18/19 22:29,2/18/19 22:32,65.0,no,,43.0662953,-87.8807325,43.0686045,-87.8869422
4507,4507,2/18/19 21:24,1,Klotsche,"2563 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 21:58,2/18/19 22:08,33.0,no,,43.08030170000001,-87.8796044,43.0652673,-87.88942449999999
4508,4508,2/18/19 21:24,1,"2324 East Belleview Place, Milwaukee, Wisconsin 53211, United States",Englemann,2/18/19 22:01,,,,yes,It took too long to receive my ETA,43.0662147,-87.8809753,43.0389025,-87.9064736
4509,4509,2/18/19 21:25,1,"3332 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2865 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/18/19 22:00,2/18/19 22:05,34.0,no,,43.0783289,-87.87745799999999,43.0708373,-87.88691449999999
4510,4510,2/18/19 21:25,2,Walmart,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/18/19 22:19,,,,yes,It took too long to receive my ETA,43.087619700000005,-87.9061765,43.065438,-87.882661
4511,4511,2/18/19 21:26,1,Union North,Upark,,2/18/19 22:18,2/18/19 22:33,51.0,no,,43.07523079999999,-87.881425,43.093461600000005,-87.9034248
4512,4512,2/18/19 21:28,1,"2178 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States","3947 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",,2/18/19 22:05,2/18/19 22:23,36.0,no,,43.05829809999999,-87.88510190000001,43.088838,-87.880326
4513,4513,2/18/19 21:30,1,Merrill Hall,Blaze Pizza,2/18/19 21:39,,,,yes,Wait time is too long,43.0783696,-87.8785429,43.071279,-87.888097
4514,4514,2/18/19 21:31,1,"3575 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Englemann,2/18/19 22:05,,,,yes,Wait time is too long,43.0835882,-87.8879436,43.0389025,-87.9064736
